cell_id,target_track,hotspot_score,bucket_count,observed_positive_buckets,top_features,cause_summary,feature_1,feature_1_display_name,feature_1_mean_shap,feature_1_mean_abs_shap,feature_2,feature_2_display_name,feature_2_mean_shap,feature_2_mean_abs_shap,feature_3,feature_3_display_name,feature_3_mean_shap,feature_3_mean_abs_shap
2360_18080,severe,0.32732513344339975,86,12,"historic_cell_crash_total, prior_avg_severity, prior_cell_severe_count","High predicted risk is mainly driven by long-run cell crash volume, historical crash severity, and prior severe crash history.",historic_cell_crash_total,long-run cell crash volume,0.10010024538283163,0.10010024538283163,prior_avg_severity,historical crash severity,0.08596549840268658,0.08596549840268658,prior_cell_severe_count,prior severe crash history,0.07436951672391177,0.07436951672391177
2353_18052,severe,0.3230919935925645,87,0,"historic_cell_crash_total, prior_cell_severe_count, prior_avg_severity","High predicted risk is mainly driven by long-run cell crash volume, prior severe crash history, and historical crash severity.",historic_cell_crash_total,long-run cell crash volume,0.09438683779173954,0.09438683779173954,prior_cell_severe_count,prior severe crash history,0.07088034747833265,0.07088034747833265,prior_avg_severity,historical crash severity,0.06015470436114083,0.06015470436114083
2423_18048,severe,0.3216606654125028,71,6,"historic_cell_crash_total, prior_cell_severe_count, prior_avg_severity","High predicted risk is mainly driven by long-run cell crash volume, prior severe crash history, and historical crash severity.",historic_cell_crash_total,long-run cell crash volume,0.06781195718115664,0.06781195718115664,prior_cell_severe_count,prior severe crash history,0.06460885535784,0.06460885535784,prior_avg_severity,historical crash severity,0.04053508821084559,0.04053508821084559
2330_17987,severe,0.31938711498998223,71,9,"historic_cell_crash_total, prior_cell_severe_count, prior_avg_severity","High predicted risk is mainly driven by long-run cell crash volume, prior severe crash history, and historical crash severity.",historic_cell_crash_total,long-run cell crash volume,0.09918105389380401,0.09918105389380401,prior_cell_severe_count,prior severe crash history,0.062245832988349556,0.062245832988349556,prior_avg_severity,historical crash severity,0.04490434740250903,0.04490434740250903
2287_17983,severe,0.31816843314042187,56,2,"historic_cell_crash_total, prior_avg_severity, prior_cell_severe_count","High predicted risk is mainly driven by long-run cell crash volume, historical crash severity, and prior severe crash history.",historic_cell_crash_total,long-run cell crash volume,0.06191602045652888,0.06191602045652888,prior_avg_severity,historical crash severity,0.05906471951754498,0.05906471951754498,prior_cell_severe_count,prior severe crash history,0.058764272416393405,0.058764272416393405
2405_18010,severe,0.31742088309371863,52,1,"historic_cell_crash_total, prior_cell_severe_count, prior_avg_severity","High predicted risk is mainly driven by long-run cell crash volume, prior severe crash history, and historical crash severity.",historic_cell_crash_total,long-run cell crash volume,0.05892856814363047,0.05892856814363047,prior_cell_severe_count,prior severe crash history,0.05762214708281376,0.05762214708281376,prior_avg_severity,historical crash severity,0.05428125617856438,0.05428125617856438
2402_18041,severe,0.3173177552511071,74,6,"prior_avg_severity, prior_cell_severe_count, historic_cell_crash_total","High predicted risk is mainly driven by historical crash severity, prior severe crash history, and long-run cell crash volume.",prior_avg_severity,historical crash severity,0.06514301068784574,0.06514301068784574,prior_cell_severe_count,prior severe crash history,0.06373612549674648,0.06373612549674648,historic_cell_crash_total,long-run cell crash volume,0.05994054589704798,0.05994054589704798
2361_18067,severe,0.3167738643919608,51,0,"historic_cell_crash_total, prior_avg_severity, prior_cell_severe_count","High predicted risk is mainly driven by long-run cell crash volume, historical crash severity, and prior severe crash history.",historic_cell_crash_total,long-run cell crash volume,0.0820647786667694,0.0820647786667694,prior_avg_severity,historical crash severity,0.07186910454967016,0.07186910454967016,prior_cell_severe_count,prior severe crash history,0.07037333406877569,0.07037333406877569
2369_18054,severe,0.3164862351987646,80,9,"historic_cell_crash_total, prior_cell_severe_count, prior_avg_severity","High predicted risk is mainly driven by long-run cell crash volume, prior severe crash history, and historical crash severity.",historic_cell_crash_total,long-run cell crash volume,0.09272840392810802,0.09272840392810802,prior_cell_severe_count,prior severe crash history,0.062036669990552275,0.062036669990552275,prior_avg_severity,historical crash severity,0.039303005625015305,0.039303005625015305
2351_18050,severe,0.3155510352003247,62,0,"prior_avg_severity, historic_cell_crash_total, prior_cell_severe_count","High predicted risk is mainly driven by historical crash severity, long-run cell crash volume, and prior severe crash history.",prior_avg_severity,historical crash severity,0.08551512854854983,0.08551512854854983,historic_cell_crash_total,long-run cell crash volume,0.07940948820465135,0.07940948820465135,prior_cell_severe_count,prior severe crash history,0.06973623667957102,0.06973623667957102
2389_18041,severe,0.3152425400003512,59,6,"historic_cell_crash_total, prior_cell_severe_count, prior_avg_severity","High predicted risk is mainly driven by long-run cell crash volume, prior severe crash history, and historical crash severity.",historic_cell_crash_total,long-run cell crash volume,0.07099154638920001,0.07099154638920001,prior_cell_severe_count,prior severe crash history,0.06343994929731236,0.06343994929731236,prior_avg_severity,historical crash severity,0.03319665993435452,0.033376991615473015
2361_18087,severe,0.3148082256761618,79,5,"historic_cell_crash_total, prior_cell_severe_count, prior_avg_severity","High predicted risk is mainly driven by long-run cell crash volume, prior severe crash history, and historical crash severity.",historic_cell_crash_total,long-run cell crash volume,0.06770550533098325,0.06770550533098325,prior_cell_severe_count,prior severe crash history,0.06211898648454514,0.06211898648454514,prior_avg_severity,historical crash severity,0.04969205723552805,0.04969205723552805
2363_18067,severe,0.3124412899341485,58,6,"historic_cell_crash_total, prior_avg_severity, prior_cell_severe_count","High predicted risk is mainly driven by long-run cell crash volume, historical crash severity, and prior severe crash history.",historic_cell_crash_total,long-run cell crash volume,0.07977727153018124,0.07977727153018124,prior_avg_severity,historical crash severity,0.07338447663767303,0.07338447663767303,prior_cell_severe_count,prior severe crash history,0.05913950865612437,0.05913950865612437
2368_18088,severe,0.3109693031302825,67,2,"prior_cell_severe_count, historic_cell_crash_total, prior_avg_severity","High predicted risk is mainly driven by prior severe crash history, long-run cell crash volume, and historical crash severity.",prior_cell_severe_count,prior severe crash history,0.05595168938009005,0.05595168938009005,historic_cell_crash_total,long-run cell crash volume,0.05483631045720343,0.05483631045720343,prior_avg_severity,historical crash severity,0.04032286522283801,0.04032286522283801
2342_18023,severe,0.3070686752155027,63,3,"historic_cell_crash_total, prior_cell_severe_count, prior_avg_severity","High predicted risk is mainly driven by long-run cell crash volume, prior severe crash history, and historical crash severity.",historic_cell_crash_total,long-run cell crash volume,0.06621931599305511,0.06621931599305511,prior_cell_severe_count,prior severe crash history,0.06087187667749983,0.06087187667749983,prior_avg_severity,historical crash severity,0.053744243486693176,0.053744243486693176
2380_18079,severe,0.3069349186612486,76,0,"historic_cell_crash_total, prior_cell_severe_count, prior_avg_severity","High predicted risk is mainly driven by long-run cell crash volume, prior severe crash history, and historical crash severity.",historic_cell_crash_total,long-run cell crash volume,0.06954171508535222,0.06954171508535222,prior_cell_severe_count,prior severe crash history,0.06488970284993718,0.06488970284993718,prior_avg_severity,historical crash severity,0.04803174593675441,0.04803174593675441
2362_18036,severe,0.3059603365973257,60,3,"prior_avg_severity, prior_cell_severe_count, historic_cell_crash_total","High predicted risk is mainly driven by historical crash severity, prior severe crash history, and long-run cell crash volume.",prior_avg_severity,historical crash severity,0.06655443856205807,0.06655443856205807,prior_cell_severe_count,prior severe crash history,0.06211725195531588,0.06211725195531588,historic_cell_crash_total,long-run cell crash volume,0.03154825001468358,0.03154825001468358
2394_18036,severe,0.3057792282555297,68,3,"prior_cell_severe_count, historic_cell_crash_total, prior_avg_severity","High predicted risk is mainly driven by prior severe crash history, long-run cell crash volume, and historical crash severity.",prior_cell_severe_count,prior severe crash history,0.0662158901571457,0.0662158901571457,historic_cell_crash_total,long-run cell crash volume,0.06471164466226942,0.06471164466226942,prior_avg_severity,historical crash severity,0.050073697087354804,0.050073697087354804
2398_18031,severe,0.3013355340696873,52,2,"historic_cell_crash_total, prior_cell_severe_count, prior_avg_severity","High predicted risk is mainly driven by long-run cell crash volume, prior severe crash history, and historical crash severity.",historic_cell_crash_total,long-run cell crash volume,0.0636216756612915,0.0636216756612915,prior_cell_severe_count,prior severe crash history,0.06217302321878475,0.06217302321878475,prior_avg_severity,historical crash severity,0.06055944733054596,0.06055944733054596
2396_18087,severe,0.3012949368121304,73,0,"historic_cell_crash_total, prior_cell_severe_count, prior_avg_severity","High predicted risk is mainly driven by long-run cell crash volume, prior severe crash history, and historical crash severity.",historic_cell_crash_total,long-run cell crash volume,0.08299711027187678,0.08299711027187678,prior_cell_severe_count,prior severe crash history,0.0625881213461826,0.0625881213461826,prior_avg_severity,historical crash severity,0.03983778017263694,0.03983778017263694
2362_18059,severe,0.3007520111095222,47,1,"prior_avg_severity, historic_cell_crash_total, prior_cell_severe_count","High predicted risk is mainly driven by historical crash severity, long-run cell crash volume, and prior severe crash history.",prior_avg_severity,historical crash severity,0.07273674385553144,0.07273674385553144,historic_cell_crash_total,long-run cell crash volume,0.06876179758453334,0.06876179758453334,prior_cell_severe_count,prior severe crash history,0.06039288578700556,0.06039288578700556
2392_18077,severe,0.30068961987139436,54,5,"historic_cell_crash_total, prior_cell_severe_count, prior_avg_severity","High predicted risk is mainly driven by long-run cell crash volume, prior severe crash history, and historical crash severity.",historic_cell_crash_total,long-run cell crash volume,0.07086080830714654,0.07086080830714654,prior_cell_severe_count,prior severe crash history,0.06207996837369117,0.06207996837369117,prior_avg_severity,historical crash severity,0.05656014163204673,0.05656014163204673
2375_18086,severe,0.29849344671354494,50,3,"prior_cell_severe_count, historic_cell_crash_total, prior_avg_severity","High predicted risk is mainly driven by prior severe crash history, long-run cell crash volume, and historical crash severity.",prior_cell_severe_count,prior severe crash history,0.06762674778576827,0.06762674778576827,historic_cell_crash_total,long-run cell crash volume,0.06226387854169228,0.06226387854169228,prior_avg_severity,historical crash severity,0.049529531619965844,0.049529531619965844
2383_18080,severe,0.29806233167995533,49,4,"prior_avg_severity, prior_cell_severe_count, historic_cell_crash_total","High predicted risk is mainly driven by historical crash severity, prior severe crash history, and long-run cell crash volume.",prior_avg_severity,historical crash severity,0.07677305306746197,0.07677305306746197,prior_cell_severe_count,prior severe crash history,0.06697623980120915,0.06697623980120915,historic_cell_crash_total,long-run cell crash volume,0.032417912049026165,0.032417912049026165
2332_17995,severe,0.29506300009680403,55,7,"prior_avg_severity, prior_cell_severe_count, historic_cell_crash_total","High predicted risk is mainly driven by historical crash severity, prior severe crash history, and long-run cell crash volume.",prior_avg_severity,historical crash severity,0.07072184473647818,0.07072184473647818,prior_cell_severe_count,prior severe crash history,0.06665464916901252,0.06665464916901252,historic_cell_crash_total,long-run cell crash volume,0.04952317417992186,0.04952317417992186
2370_18035,severe,0.2897575556972949,105,1,"historic_cell_crash_total, prior_cell_severe_count, is_night","High predicted risk is mainly driven by long-run cell crash volume, prior severe crash history, and nighttime conditions.",historic_cell_crash_total,long-run cell crash volume,0.08283885150928272,0.08283885150928272,prior_cell_severe_count,prior severe crash history,0.05984133558993253,0.05984133558993253,is_night,nighttime conditions,0.01885418586232155,0.02172446491119543
2376_17992,severe,0.28927615599650386,45,0,"historic_cell_crash_total, prior_cell_severe_count, prior_avg_severity","High predicted risk is mainly driven by long-run cell crash volume, prior severe crash history, and historical crash severity.",historic_cell_crash_total,long-run cell crash volume,0.06937152069126683,0.06937152069126683,prior_cell_severe_count,prior severe crash history,0.0572795188198687,0.0572795188198687,prior_avg_severity,historical crash severity,0.05494546128317641,0.05494546128317641
2346_18031,severe,0.28612695429746604,45,0,"historic_cell_crash_total, prior_avg_severity, prior_cell_severe_count","High predicted risk is mainly driven by long-run cell crash volume, historical crash severity, and prior severe crash history.",historic_cell_crash_total,long-run cell crash volume,0.06855081673585925,0.06855081673585925,prior_avg_severity,historical crash severity,0.06558876726390903,0.06558876726390903,prior_cell_severe_count,prior severe crash history,0.05979419099673396,0.05979419099673396
2307_17983,severe,0.28586906802508544,63,5,"prior_avg_severity, prior_cell_severe_count, historic_cell_crash_total","High predicted risk is mainly driven by historical crash severity, prior severe crash history, and long-run cell crash volume.",prior_avg_severity,historical crash severity,0.057655339360032073,0.057655339360032073,prior_cell_severe_count,prior severe crash history,0.053297811388552156,0.053297811388552156,historic_cell_crash_total,long-run cell crash volume,0.04610292491818398,0.04610292491818398
2385_18082,severe,0.2855827671156332,39,0,"historic_cell_crash_total, prior_cell_severe_count, prior_avg_severity","High predicted risk is mainly driven by long-run cell crash volume, prior severe crash history, and historical crash severity.",historic_cell_crash_total,long-run cell crash volume,0.058689358544643966,0.058689358544643966,prior_cell_severe_count,prior severe crash history,0.0574778670680309,0.0574778670680309,prior_avg_severity,historical crash severity,0.024375765977087627,0.024375765977087627
2336_18028,severe,0.2852742418425398,30,0,"historic_cell_crash_total, prior_avg_severity, prior_cell_severe_count","High predicted risk is mainly driven by long-run cell crash volume, historical crash severity, and prior severe crash history.",historic_cell_crash_total,long-run cell crash volume,0.07781605607587715,0.07781605607587715,prior_avg_severity,historical crash severity,0.07173813983194027,0.07173813983194027,prior_cell_severe_count,prior severe crash history,0.06216612089089104,0.06216612089089104
2299_17983,severe,0.2839723956364478,52,4,"prior_cell_severe_count, prior_avg_severity, historic_cell_crash_total","High predicted risk is mainly driven by prior severe crash history, historical crash severity, and long-run cell crash volume.",prior_cell_severe_count,prior severe crash history,0.06247398994453128,0.06247398994453128,prior_avg_severity,historical crash severity,0.059839136543765076,0.059839136543765076,historic_cell_crash_total,long-run cell crash volume,0.05745300095545937,0.05745300095545937
2392_18081,severe,0.2819228860485456,54,2,"historic_cell_crash_total, prior_cell_severe_count, prior_avg_severity","High predicted risk is mainly driven by long-run cell crash volume, prior severe crash history, and historical crash severity.",historic_cell_crash_total,long-run cell crash volume,0.05613581785595695,0.05613581785595695,prior_cell_severe_count,prior severe crash history,0.05565391244226009,0.05565391244226009,prior_avg_severity,historical crash severity,0.03392469517383271,0.03392469517383271
2375_18036,severe,0.2809270026172013,69,0,"historic_cell_crash_total, prior_cell_severe_count, prior_avg_severity","High predicted risk is mainly driven by long-run cell crash volume, prior severe crash history, and historical crash severity.",historic_cell_crash_total,long-run cell crash volume,0.06213195216239462,0.06213195216239462,prior_cell_severe_count,prior severe crash history,0.057264859462885356,0.057264859462885356,prior_avg_severity,historical crash severity,0.04970940801624039,0.04970940801624039
